,threshold-competitive,impact-long-queues,initial-corona-number,service-timeSA,policy-implemented,time-slot?,percentage-competitive,cum-infected,average-timequeue,min-timequeue,max-timequeue,cum-infected-10080,cum-infected-18720
1383,40,3,3,5,policy 0 (baseline),False,10,639,666.3863636,4,1173,14,117
1384,40,3,3,5,policy 0 (baseline),False,10,160,539.8181818,4,1119,10,22
1385,40,3,3,5,policy 0 (baseline),False,10,721,522.4829545,4,1064,16,142
1386,40,3,3,5,policy 0 (baseline),False,10,248,549.5340909,4,1093,11,43
1387,40,3,3,5,policy 0 (baseline),False,10,649,570.7556818,4,1088,10,106
1388,40,3,3,5,policy 0 (baseline),False,10,561,520.0625,4,1078,11,84
1389,40,3,3,5,policy 0 (baseline),False,10,711,608.5511364,4,1144,12,120
1390,40,3,3,6,policy 0 (baseline),False,10,441,698.9147727,6,1278,11,66
1391,40,3,3,6,policy 0 (baseline),False,10,283,193.9340659,5,586,8,45
1392,40,3,3,6,policy 0 (baseline),False,10,648,666.4715909,5,1254,14,104
1393,40,3,3,6,policy 0 (baseline),False,10,503,701.1477273,5,1298,11,81
1394,40,3,3,6,policy 0 (baseline),False,10,692,675.1420455,5,1276,12,130
1395,40,3,3,6,policy 0 (baseline),False,10,598,709.8181818,5,1294,12,79
1396,40,3,3,6,policy 0 (baseline),False,10,718,722.8352273,5,1329,15,139
1397,40,3,3,6,policy 0 (baseline),False,10,380,658.7784091,5,1293,11,55
1398,40,3,3,6,policy 0 (baseline),False,10,575,636.4034091,5,1230,16,100
1399,40,3,3,6,policy 0 (baseline),False,10,719,708.75,5,1290,12,149
1400,40,3,4,2,policy 0 (baseline),False,10,589,70.49142857,1,213,18,104
1401,40,3,4,2,policy 0 (baseline),False,10,271,120.7045455,1,285,16,47
1402,40,3,4,2,policy 0 (baseline),False,10,633,44.64772727,1,144,17,130
1403,40,3,4,2,policy 0 (baseline),False,10,230,83.06818182,1,222,13,42
1404,40,3,4,2,policy 0 (baseline),False,10,559,132.3181818,1,331,13,92
1405,40,3,4,2,policy 0 (baseline),False,10,496,88.01136364,1,271,18,91
1406,40,3,4,2,policy 0 (baseline),False,10,641,67.4375,1,198,18,110
1407,40,3,4,2,policy 0 (baseline),False,10,595,101.9261364,1,251,15,103
1408,40,3,4,2,policy 0 (baseline),False,10,581,144.9431818,1,360,17,99
1409,40,3,4,2,policy 0 (baseline),False,10,434,84.36931818,1,212,14,68
1410,40,3,4,3,policy 0 (baseline),False,10,528,235.7613636,2,738,15,114
1411,40,3,4,3,policy 0 (baseline),False,10,630,303.0852273,2,819,16,121
1412,40,3,4,3,policy 0 (baseline),False,10,656,172.6193182,2,401,14,116
1413,40,3,4,3,policy 0 (baseline),False,10,525,256.8977273,2,842,16,90
1414,40,3,4,3,policy 0 (baseline),False,10,428,219.8409091,2,750,17,68
1415,40,3,4,3,policy 0 (baseline),False,10,531,198.5227273,2,381,9,88
1416,40,3,4,3,policy 0 (baseline),False,10,574,185.7102273,2,406,20,95
1417,40,3,4,3,policy 0 (baseline),False,10,486,184.0625,2,413,15,81
1418,40,3,4,3,policy 0 (baseline),False,10,529,186.6363636,2,391,16,93
1419,40,3,4,3,policy 0 (baseline),False,10,351,213.3693182,2,397,14,56
1420,40,3,4,4,policy 0 (baseline),False,10,555,368.7897727,3,910,10,81
1421,40,3,4,4,policy 0 (baseline),False,10,387,373.1931818,3,931,16,59
1422,40,3,4,4,policy 0 (baseline),False,10,582,431.1363636,3,951,15,89
1423,40,3,4,4,policy 0 (baseline),False,10,582,386.1022727,3,938,16,103
1424,40,3,4,4,policy 0 (baseline),False,10,577,381.4488636,3,938,14,99
1425,40,3,4,4,policy 0 (baseline),False,10,639,376.7272727,3,924,14,112
1426,40,3,4,4,policy 0 (baseline),False,10,518,502.8352273,3,1033,11,89
1427,40,3,4,4,policy 0 (baseline),False,10,385,374.6534091,3,922,16,59
1428,40,3,4,4,policy 0 (baseline),False,10,361,378.0284091,3,936,12,56
1429,40,3,4,4,policy 0 (baseline),False,10,652,440.2045455,3,1016,22,113
1430,40,3,4,5,policy 0 (baseline),False,10,516,539.9829545,4,1079,16,95
1431,40,3,4,5,policy 0 (baseline),False,10,474,519.4829545,4,1079,13,75
1432,40,3,4,5,policy 0 (baseline),False,10,645,605.2556818,4,1163,16,112
1433,40,3,4,5,policy 0 (baseline),False,10,666,530.3920455,4,1069,13,123
1434,40,3,4,5,policy 0 (baseline),False,10,576,524.3238636,4,1073,22,118
1435,40,3,4,5,policy 0 (baseline),False,10,620,506.3295455,4,1048,16,101
1436,40,3,4,5,policy 0 (baseline),False,10,608,531.6363636,4,1066,14,92
1437,40,3,4,5,policy 0 (baseline),False,10,562,602.9715909,4,1147,15,108
1438,40,3,4,5,policy 0 (baseline),False,10,718,566.3238636,4,1127,18,146
1439,40,3,4,5,policy 0 (baseline),False,10,552,534.0965909,4,1076,15,84
1440,40,3,4,6,policy 0 (baseline),False,10,462,779.4318182,5,1393,16,77
1441,40,3,4,6,policy 0 (baseline),False,10,599,636.5511364,5,1154,19,106
1442,40,3,4,6,policy 0 (baseline),False,10,626,675.9602273,5,1246,15,111
1443,40,3,4,6,policy 0 (baseline),False,10,598,689.9090909,5,1277,17,120
1444,40,3,4,6,policy 0 (baseline),False,10,453,747.4772727,5,1354,17,62
1445,40,3,4,6,policy 0 (baseline),False,10,776,647.7215909,5,1240,14,168
1446,40,3,4,6,policy 0 (baseline),False,10,614,650.6477273,5,1213,22,115
1447,40,3,4,6,policy 0 (baseline),False,10,458,622.6193182,5,1185,12,72
1448,40,3,4,6,policy 0 (baseline),False,10,700,742.4829545,5,1317,16,147
1449,40,3,4,6,policy 0 (baseline),False,10,638,830.4147727,5,1440,14,122
1450,40,3,5,2,policy 0 (baseline),False,10,582,150.9090909,1,337,22,116
1451,40,3,5,2,policy 0 (baseline),False,10,450,45.78409091,1,124,16,81
1452,40,3,5,2,policy 0 (baseline),False,10,620,64.1875,1,209,23,122
1453,40,3,5,2,policy 0 (baseline),False,10,555,88.59090909,1,236,20,114
1454,40,3,5,2,policy 0 (baseline),False,10,582,25.33522727,1,119,18,113
1455,40,3,5,2,policy 0 (baseline),False,10,628,101.8409091,1,278,28,119
1456,40,3,5,2,policy 0 (baseline),False,10,737,39.46022727,1,129,21,152
1457,40,3,5,2,policy 0 (baseline),False,10,521,110.5909091,1,286,20,86
1458,40,3,5,2,policy 0 (baseline),False,10,602,93.61363636,1,261,20,105
1459,40,3,5,2,policy 0 (baseline),False,10,594,34.76704545,1,111,25,86
1460,40,3,5,3,policy 0 (baseline),False,10,747,277.3863636,2,827,19,162
1461,40,3,5,3,policy 0 (baseline),False,10,531,248.2102273,2,826,17,90
1462,40,3,5,3,policy 0 (baseline),False,10,667,201.0568182,2,400,18,132
1463,40,3,5,3,policy 0 (baseline),False,10,644,205.1704545,2,386,21,138
1464,40,3,5,3,policy 0 (baseline),False,10,703,376.0284091,2,932,20,151
1465,40,3,5,3,policy 0 (baseline),False,10,654,229.1193182,2,730,16,130
1466,40,3,5,3,policy 0 (baseline),False,10,712,298.9431818,2,846,23,137
1467,40,3,5,3,policy 0 (baseline),False,10,413,308.2954545,2,879,19,77
1468,40,3,5,3,policy 0 (baseline),False,10,646,273.9715909,2,807,18,100
1469,40,3,5,3,policy 0 (baseline),False,10,620,204.9772727,2,360,22,118
1470,40,3,5,4,policy 0 (baseline),False,10,688,439.9772727,3,969,20,164
1471,40,3,5,4,policy 0 (baseline),False,10,704,414.8863636,3,943,19,149
1472,40,3,5,4,policy 0 (baseline),False,10,629,343.5909091,3,907,22,103
1473,40,3,5,4,policy 0 (baseline),False,10,511,407.3409091,3,935,20,93
1474,40,3,5,4,policy 0 (baseline),False,10,641,480.5113636,3,1019,20,134
1475,40,3,5,4,policy 0 (baseline),False,10,584,367.9488636,3,914,16,84
1476,40,3,5,4,policy 0 (baseline),False,10,600,365.2897727,3,915,22,111
1477,40,3,5,4,policy 0 (baseline),False,10,665,301.8806818,3,869,17,105
1478,40,3,5,4,policy 0 (baseline),False,10,642,457.0852273,3,1038,20,118
1479,40,3,5,4,policy 0 (baseline),False,10,768,454.9204545,3,991,22,178
1480,40,3,5,5,policy 0 (baseline),False,10,727,549.1590909,4,1112,24,164
1481,40,3,5,5,policy 0 (baseline),False,10,661,587.1079545,4,1115,25,145
1482,40,3,5,5,policy 0 (baseline),False,10,479,574.6363636,4,1115,18,72
1483,40,3,5,5,policy 0 (baseline),False,10,590,567.4204545,4,1128,16,84
1484,40,3,5,5,policy 0 (baseline),False,10,613,659.0454545,4,1193,20,118
1485,40,3,5,5,policy 0 (baseline),False,10,593,572.6761364,4,1134,17,98
1486,40,3,5,5,policy 0 (baseline),False,10,672,611.9545455,4,1185,27,144
1487,40,3,5,5,policy 0 (baseline),False,10,570,623.5625,4,1189,20,105
1488,40,3,5,5,policy 0 (baseline),False,10,644,566.76,4,1146,17,110
1489,40,3,5,5,policy 0 (baseline),False,10,632,588.7670455,4,1143,16,136
1490,40,3,5,6,policy 0 (baseline),False,10,634,685.1477273,5,1273,17,116
1491,40,3,5,6,policy 0 (baseline),False,10,589,680.7329545,5,1286,21,110
1492,40,3,5,6,policy 0 (baseline),False,10,589,665.2215909,5,1239,19,100
1493,40,3,5,6,policy 0 (baseline),False,10,666,686.9545455,5,1297,22,113
1494,40,3,5,6,policy 0 (baseline),False,10,731,719.5454545,5,1319,24,147
1495,40,3,5,6,policy 0 (baseline),False,10,630,705.3068182,5,1281,26,132
1496,40,3,5,6,policy 0 (baseline),False,10,723,716.2897727,5,1313,20,148
1497,40,3,5,6,policy 0 (baseline),False,10,703,685.8125,5,1268,28,173
1498,40,3,5,6,policy 0 (baseline),False,10,638,616.4886364,5,1228,19,133
1499,40,3,5,6,policy 0 (baseline),False,10,640,702.9261364,5,1311,22,129
1500,40,4,1,2,policy 0 (baseline),False,10,332,155.6193182,1,377,5,38
1501,40,4,1,2,policy 0 (baseline),False,10,143,145.7784091,1,346,2,14
1502,40,4,1,2,policy 0 (baseline),False,10,397,56.88636364,1,172,5,38
1503,40,4,1,2,policy 0 (baseline),False,10,16,61.17045455,1,207,3,6
1504,40,4,1,2,policy 0 (baseline),False,10,326,59.21590909,1,183,4,43
1505,40,4,1,2,policy 0 (baseline),False,10,289,142.5056818,1,345,5,27
1506,40,4,1,2,policy 0 (baseline),False,10,324,152.0056818,1,371,3,46
1507,40,4,1,2,policy 0 (baseline),False,10,423,76.35227273,1,218,2,51
1508,40,4,1,2,policy 0 (baseline),False,10,62,74.85227273,1,204,3,12
1509,40,4,1,2,policy 0 (baseline),False,10,237,110.0568182,1,261,3,27
1510,40,4,1,3,policy 0 (baseline),False,10,161,362.3977273,2,933,3,16
1511,40,4,1,3,policy 0 (baseline),False,10,213,218.3352273,2,766,3,25
1512,40,4,1,3,policy 0 (baseline),False,10,31,241.3465909,2,836,3,5
1513,40,4,1,3,policy 0 (baseline),False,10,596,167.1875,2,393,10,109
1514,40,4,1,3,policy 0 (baseline),False,10,266,269.1818182,2,852,7,35
1515,40,4,1,3,policy 0 (baseline),False,10,363,275.4204545,2,841,3,48
1516,40,4,1,3,policy 0 (baseline),False,10,210,214.6193182,2,786,4,25
1517,40,4,1,3,policy 0 (baseline),False,10,554,383.1534091,2,952,5,94
1518,40,4,1,3,policy 0 (baseline),False,10,136,285.2897727,2,802,3,14
1519,40,4,1,3,policy 0 (baseline),False,10,284,263.875,2,795,5,28
1520,40,4,1,4,policy 0 (baseline),False,10,138,405.5397727,3,948,4,18
1521,40,4,1,4,policy 0 (baseline),False,10,77,427.625,3,967,4,14
1522,40,4,1,4,policy 0 (baseline),False,10,95,422.3863636,3,984,3,12
1523,40,4,1,4,policy 0 (baseline),False,10,134,413.1534091,3,975,4,15
1524,40,4,1,4,policy 0 (baseline),False,10,209,400.3579545,3,947,2,12
1525,40,4,1,4,policy 0 (baseline),False,10,333,434.4602273,3,1011,5,53
1526,40,4,1,4,policy 0 (baseline),False,10,468,387.3295455,3,933,3,46
1527,40,4,1,4,policy 0 (baseline),False,10,377,440.5568182,3,980,5,50
1528,40,4,1,4,policy 0 (baseline),False,10,344,387.2443182,3,936,2,40
1529,40,4,1,4,policy 0 (baseline),False,10,241,431.7045455,3,987,2,20
1530,40,4,1,5,policy 0 (baseline),False,10,263,567.8238636,4,1144,4,37
1531,40,4,1,5,policy 0 (baseline),False,10,325,653.6193182,4,1204,5,43
1532,40,4,1,5,policy 0 (baseline),False,10,225,648.5284091,4,1177,4,20
1533,40,4,1,5,policy 0 (baseline),False,10,176,553.3181818,4,1097,4,25
1534,40,4,1,5,policy 0 (baseline),False,10,245,666.5909091,4,1267,5,23
1535,40,4,1,5,policy 0 (baseline),False,10,220,645.6193182,4,1200,7,32
1536,40,4,1,5,policy 0 (baseline),False,10,482,500.0113636,4,1081,7,84
1537,40,4,1,5,policy 0 (baseline),False,10,178,627.0625,4,1185,4,16
1538,40,4,1,5,policy 0 (baseline),False,10,47,579.9261364,4,1118,3,11
1539,40,4,1,5,policy 0 (baseline),False,10,335,596.4886364,4,1166,2,42
1540,40,4,1,6,policy 0 (baseline),False,10,248,657.3920455,5,1249,2,26
1541,40,4,1,6,policy 0 (baseline),False,10,218,659.9034091,5,1243,6,27
1542,40,4,1,6,policy 0 (baseline),False,10,201,727.8352273,5,1348,3,28
1543,40,4,1,6,policy 0 (baseline),False,10,94,758.4886364,5,1372,3,8
1544,40,4,1,6,policy 0 (baseline),False,10,525,680.1363636,5,1266,5,84
1545,40,4,1,6,policy 0 (baseline),False,10,394,700.1193182,5,1270,3,48
1546,40,4,1,6,policy 0 (baseline),False,10,517,609.3011364,5,1193,3,69
1547,40,4,1,6,policy 0 (baseline),False,10,224,621.2897727,5,1211,2,22
1548,40,4,1,6,policy 0 (baseline),False,10,130,660.8806818,6,1254,3,19
1549,40,4,1,6,policy 0 (baseline),False,10,407,604.8295455,5,1204,3,52
1550,40,4,2,2,policy 0 (baseline),False,10,506,115.5625,1,296,8,86
1551,40,4,2,2,policy 0 (baseline),False,10,183,90.64772727,1,260,8,39
1552,40,4,2,2,policy 0 (baseline),False,10,594,59.88068182,1,206,6,81
1553,40,4,2,2,policy 0 (baseline),False,10,438,66.65909091,1,225,10,58
1554,40,4,2,2,policy 0 (baseline),False,10,416,26.39204545,1,97,12,72
1555,40,4,2,2,policy 0 (baseline),False,10,291,168.9261364,1,388,7,52
1556,40,4,2,2,policy 0 (baseline),False,10,386,127.7159091,1,325,6,55
1557,40,4,2,2,policy 0 (baseline),False,10,547,27.47159091,1,105,9,92
1558,40,4,2,2,policy 0 (baseline),False,10,408,80.11363636,1,218,8,41
1559,40,4,2,2,policy 0 (baseline),False,10,437,119.5397727,1,304,7,59
1560,40,4,2,3,policy 0 (baseline),False,10,518,134.2443182,2,362,12,68
1561,40,4,2,3,policy 0 (baseline),False,10,282,229.0340909,2,815,12,41
1562,40,4,2,3,policy 0 (baseline),False,10,529,229.0625,2,820,6,74
1563,40,4,2,3,policy 0 (baseline),False,10,412,174.8863636,2,414,9,58
1564,40,4,2,3,policy 0 (baseline),False,10,499,270.6931818,2,830,9,69
1565,40,4,2,3,policy 0 (baseline),False,10,388,315.7045455,2,864,5,36
1566,40,4,2,3,policy 0 (baseline),False,10,429,248.0454545,2,797,7,54
1567,40,4,2,3,policy 0 (baseline),False,10,288,453.4431818,2,975,6,26
1568,40,4,2,3,policy 0 (baseline),False,10,348,171.6534091,2,389,6,47
1569,40,4,2,3,policy 0 (baseline),False,10,325,274.0170455,2,849,7,37
1570,40,4,2,4,policy 0 (baseline),False,10,580,451.1306818,3,1018,7,91
1571,40,4,2,4,policy 0 (baseline),False,10,245,576.0852273,3,1102,7,32
1572,40,4,2,4,policy 0 (baseline),False,10,516,458.2215909,3,981,11,73
1573,40,4,2,4,policy 0 (baseline),False,10,417,460.8068182,3,1001,6,45
1574,40,4,2,4,policy 0 (baseline),False,10,449,553.5056818,3,1082,10,47
1575,40,4,2,4,policy 0 (baseline),False,10,326,406.2443182,3,971,10,57
1576,40,4,2,4,policy 0 (baseline),False,10,141,437.3579545,3,1001,7,21
1577,40,4,2,4,policy 0 (baseline),False,10,316,336.7840909,3,867,7,37
1578,40,4,2,4,policy 0 (baseline),False,10,701,392.6193182,3,945,13,136
1579,40,4,2,4,policy 0 (baseline),False,10,159,475.3579545,3,1010,6,23
1580,40,4,2,5,policy 0 (baseline),False,10,470,602.625,4,1162,9,62
1581,40,4,2,5,policy 0 (baseline),False,10,507,506.1193182,4,1034,10,61
1582,40,4,2,5,policy 0 (baseline),False,10,177,573.9261364,4,1137,9,28
1583,40,4,2,5,policy 0 (baseline),False,10,337,551.5795455,4,1096,5,46
1584,40,4,2,5,policy 0 (baseline),False,10,528,583.2272727,4,1120,14,58
1585,40,4,2,5,policy 0 (baseline),False,10,440,513.2386364,4,1102,11,55
1586,40,4,2,5,policy 0 (baseline),False,10,478,502.0113636,4,1080,9,65
1587,40,4,2,5,policy 0 (baseline),False,10,525,512.8409091,4,1062,6,79
1588,40,4,2,5,policy 0 (baseline),False,10,614,621.8011364,4,1191,16,94
1589,40,4,2,5,policy 0 (baseline),False,10,422,631.5965909,4,1188,8,53
1590,40,4,2,6,policy 0 (baseline),False,10,418,779.4375,5,1383,8,49
1591,40,4,2,6,policy 0 (baseline),False,10,423,735.3409091,5,1330,5,46
1592,40,4,2,6,policy 0 (baseline),False,10,164,761.2329545,5,1433,6,25
1593,40,4,2,6,policy 0 (baseline),False,10,357,707.1534091,5,1326,7,61
1594,40,4,2,6,policy 0 (baseline),False,10,488,690.5454545,6,1269,10,62
1595,40,4,2,6,policy 0 (baseline),False,10,197,660.6136364,6,1253,7,30
1596,40,4,2,6,policy 0 (baseline),False,10,356,705.3125,5,1298,7,55
1597,40,4,2,6,policy 0 (baseline),False,10,558,912.7727273,6,1995,5,106
1598,40,4,2,6,policy 0 (baseline),False,10,646,701.4431818,5,1300,12,121
1599,40,4,2,6,policy 0 (baseline),False,10,464,755.9545455,5,1371,11,66
1600,40,4,3,2,policy 0 (baseline),False,10,482,65.24431818,1,209,11,69
1601,40,4,3,2,policy 0 (baseline),False,10,381,80.90909091,1,197,11,61
1602,40,4,3,2,policy 0 (baseline),False,10,452,119.3863636,1,286,11,82
1603,40,4,3,2,policy 0 (baseline),False,10,199,83.80113636,1,239,8,26
1604,40,4,3,2,policy 0 (baseline),False,10,666,91.64772727,1,276,10,100
1605,40,4,3,2,policy 0 (baseline),False,10,511,118.3295455,1,290,14,88
1606,40,4,3,2,policy 0 (baseline),False,10,631,90.03977273,1,263,15,108
1607,40,4,3,2,policy 0 (baseline),False,10,144,101.3125,1,326,11,29
1608,40,4,3,2,policy 0 (baseline),False,10,408,99.51136364,1,247,9,66
1609,40,4,3,2,policy 0 (baseline),False,10,739,127.8977273,1,296,18,135
1610,40,4,3,3,policy 0 (baseline),False,10,420,299.8579545,2,810,12,66
1611,40,4,3,3,policy 0 (baseline),False,10,428,230.3238636,2,780,12,64
1612,40,4,3,3,policy 0 (baseline),False,10,521,152.0965909,2,363,10,74
1613,40,4,3,3,policy 0 (baseline),False,10,474,179.7159091,2,394,16,81
1614,40,4,3,3,policy 0 (baseline),False,10,661,278.9090909,2,851,13,111
1615,40,4,3,3,policy 0 (baseline),False,10,690,255.6988636,2,850,12,107
1616,40,4,3,3,policy 0 (baseline),False,10,442,172.5738636,2,418,11,59
1617,40,4,3,3,policy 0 (baseline),False,10,565,224.6079545,2,789,8,74
1618,40,4,3,3,policy 0 (baseline),False,10,467,222.6590909,2,776,13,62
1619,40,4,3,3,policy 0 (baseline),False,10,576,175.6590909,2,395,13,104
1620,40,4,3,4,policy 0 (baseline),False,10,630,171.15,3,553,10,137
1621,40,4,3,4,policy 0 (baseline),False,10,565,487.0227273,3,1044,11,99
1622,40,4,3,4,policy 0 (baseline),False,10,335,449.4318182,3,994,9,44
1623,40,4,3,4,policy 0 (baseline),False,10,610,446.3920455,3,991,13,96
1624,40,4,3,4,policy 0 (baseline),False,10,324,364.2102273,3,932,12,36
1625,40,4,3,4,policy 0 (baseline),False,10,615,427.6079545,3,971,14,105
1626,40,4,3,4,policy 0 (baseline),False,10,515,467.0284091,3,995,14,87
1627,40,4,3,4,policy 0 (baseline),False,10,408,394.5340909,3,950,11,57
1628,40,4,3,4,policy 0 (baseline),False,10,510,386.2556818,3,914,13,86
1629,40,4,3,4,policy 0 (baseline),False,10,602,466.8863636,3,997,9,95
1630,40,4,3,5,policy 0 (baseline),False,10,560,559.3863636,4,1126,18,93
1631,40,4,3,5,policy 0 (baseline),False,10,493,570.7613636,4,1150,9,63
1632,40,4,3,5,policy 0 (baseline),False,10,457,458.3068182,4,1026,9,69
1633,40,4,3,5,policy 0 (baseline),False,10,630,595.6988636,4,1138,10,110
1634,40,4,3,5,policy 0 (baseline),False,10,449,563.4772727,4,1124,10,61
1635,40,4,3,5,policy 0 (baseline),False,10,552,581.8409091,4,1139,11,77
1636,40,4,3,5,policy 0 (baseline),False,10,329,576.5909091,4,1109,19,64
1637,40,4,3,5,policy 0 (baseline),False,10,495,619.1477273,4,1199,12,81
1638,40,4,3,5,policy 0 (baseline),False,10,610,686.4545455,4,1232,12,87
1639,40,4,3,5,policy 0 (baseline),False,10,623,600.7443182,4,1207,12,117
1640,40,4,3,6,policy 0 (baseline),False,10,418,713.2,5,1320,9,60
1641,40,4,3,6,policy 0 (baseline),False,10,497,680.7670455,5,1288,13,60
1642,40,4,3,6,policy 0 (baseline),False,10,567,619.2215909,5,1221,14,86
1643,40,4,3,6,policy 0 (baseline),False,10,370,698.3522727,5,1281,10,50
1644,40,4,3,6,policy 0 (baseline),False,10,454,718.6704545,5,1315,12,66
1645,40,4,3,6,policy 0 (baseline),False,10,588,682.6193182,5,1237,11,105
1646,40,4,3,6,policy 0 (baseline),False,10,557,673.9542857,6,1270,12,86
1647,40,4,3,6,policy 0 (baseline),False,10,673,666.1704545,5,1235,15,135
1648,40,4,3,6,policy 0 (baseline),False,10,460,671.4318182,5,1269,11,74
1649,40,4,3,6,policy 0 (baseline),False,10,510,98.97727273,5,368,16,110
1650,40,4,4,2,policy 0 (baseline),False,10,563,69.34659091,1,231,17,103
1651,40,4,4,2,policy 0 (baseline),False,10,471,71.25,1,238,19,68
1652,40,4,4,2,policy 0 (baseline),False,10,467,79.30681818,1,268,16,68
1653,40,4,4,2,policy 0 (baseline),False,10,479,153.8636364,1,366,15,73
1654,40,4,4,2,policy 0 (baseline),False,10,504,97.06818182,1,264,16,80
1655,40,4,4,2,policy 0 (baseline),False,10,670,79.78977273,1,213,20,134
1656,40,4,4,2,policy 0 (baseline),False,10,664,61.34659091,1,205,18,119
1657,40,4,4,2,policy 0 (baseline),False,10,375,68.28977273,1,236,12,59
1658,40,4,4,2,policy 0 (baseline),False,10,561,83.51704545,1,245,18,96
1659,40,4,4,2,policy 0 (baseline),False,10,419,23.30681818,1,79,15,70
1660,40,4,4,3,policy 0 (baseline),False,10,469,168.0454545,2,419,14,86
1661,40,4,4,3,policy 0 (baseline),False,10,615,330.1704545,2,887,10,108
1662,40,4,4,3,policy 0 (baseline),False,10,664,232.0625,2,804,18,119
1663,40,4,4,3,policy 0 (baseline),False,10,728,243.7897727,2,809,14,139
1664,40,4,4,3,policy 0 (baseline),False,10,716,188.2443182,2,450,23,149
1665,40,4,4,3,policy 0 (baseline),False,10,548,290.8068182,2,874,15,101
1666,40,4,4,3,policy 0 (baseline),False,10,571,228.0681818,2,811,20,104
1667,40,4,4,3,policy 0 (baseline),False,10,560,247.9488636,2,825,15,90
1668,40,4,4,3,policy 0 (baseline),False,10,594,370.8295455,2,919,16,114
1669,40,4,4,3,policy 0 (baseline),False,10,573,158.2840909,2,391,15,72
1670,40,4,4,4,policy 0 (baseline),False,10,639,403.7045455,3,962,14,104
1671,40,4,4,4,policy 0 (baseline),False,10,584,414.5568182,3,954,20,107
