index,scenario:percentage-competitive,policy-implemented,policy4?,run,day,cum_infected,infections-provoked-competitive-total,infections-provoked-cooperative-total,nbr-infectious,nbr-infectious-competitive,nbr-infectious-cooperative,number-competitive-joining,number-new-competitive,time-in-queue-average,total-served,daily-infections,daily-provoked-cooperative,daily-provoked-competitive,R0,r0-cooperative,r0-competitive
904,30,policy 3,True,15,22,38,6,31,13,3,10,18,5,30.540983606557376,61,0.0,0.0,0.0,0.0,0.0,0.0
905,30,policy 3,True,15,23,42,7,34,14,3,11,18,5,30.540983606557376,61,4.0,3.0,1.0,0.2857142857142857,0.2727272727272727,0.3333333333333333
906,30,policy 3,True,15,24,53,7,45,17,3,14,18,5,30.540983606557376,61,11.0,11.0,0.0,0.6470588235294118,0.7857142857142857,0.0
907,30,policy 3,True,15,25,60,11,48,18,4,14,18,5,30.540983606557376,61,7.0,3.0,4.0,0.3888888888888889,0.21428571428571427,1.0
908,30,policy 3,True,15,26,68,14,53,22,5,17,18,5,30.540983606557376,61,8.0,5.0,3.0,0.36363636363636365,0.29411764705882354,0.6
909,30,policy 3,True,15,27,77,16,60,22,6,17,18,5,30.540983606557376,61,9.0,7.0,2.0,0.4090909090909091,0.4117647058823529,0.3333333333333333
910,30,policy 3,True,15,28,86,19,66,23,6,18,18,5,30.540983606557376,61,9.0,6.0,3.0,0.391304347826087,0.3333333333333333,0.5
911,30,policy 3,True,15,29,100,23,76,32,11,21,18,5,30.540983606557376,61,14.0,10.0,4.0,0.4375,0.47619047619047616,0.36363636363636365
912,30,policy 3,True,15,30,105,25,79,37,13,24,18,5,30.540983606557376,61,5.0,3.0,2.0,0.13513513513513514,0.125,0.15384615384615385
913,30,policy 3,True,15,31,116,33,82,45,19,27,18,5,30.540983606557376,61,11.0,3.0,8.0,0.24444444444444444,0.1111111111111111,0.42105263157894735
914,30,policy 3,True,15,32,134,41,92,50,22,28,18,5,30.540983606557376,61,18.0,10.0,8.0,0.36,0.35714285714285715,0.36363636363636365
915,30,policy 3,True,15,33,144,44,99,48,22,28,18,5,30.540983606557376,61,10.0,7.0,3.0,0.20833333333333334,0.25,0.13636363636363635
916,30,policy 3,True,15,34,154,48,105,51,23,30,18,5,30.540983606557376,61,10.0,6.0,4.0,0.19607843137254902,0.2,0.17391304347826086
917,30,policy 3,True,15,35,166,50,115,55,24,31,18,5,30.540983606557376,61,12.0,10.0,2.0,0.21818181818181817,0.3225806451612903,0.08333333333333333
918,30,policy 3,True,15,36,224,82,141,68,31,38,36,9,33.07377049180328,122,58.0,26.0,32.0,0.8529411764705882,0.6842105263157895,1.032258064516129
919,30,policy 3,True,15,37,238,86,151,69,30,40,36,9,33.07377049180328,122,14.0,10.0,4.0,0.2028985507246377,0.25,0.13333333333333333
920,30,policy 3,True,15,38,256,90,165,73,27,46,36,9,33.07377049180328,122,18.0,14.0,4.0,0.2465753424657534,0.30434782608695654,0.14814814814814814
921,30,policy 3,True,15,39,281,99,181,85,30,55,36,9,33.07377049180328,122,25.0,16.0,9.0,0.29411764705882354,0.2909090909090909,0.3
922,30,policy 3,True,15,40,305,109,196,98,35,63,36,9,33.07377049180328,122,24.0,15.0,10.0,0.24489795918367346,0.23809523809523808,0.2857142857142857
923,30,policy 3,True,15,41,333,125,208,117,42,76,36,9,33.07377049180328,122,28.0,12.0,16.0,0.23931623931623933,0.15789473684210525,0.38095238095238093
924,30,policy 3,True,15,42,364,131,233,127,46,82,36,9,33.07377049180328,122,31.0,25.0,6.0,0.2440944881889764,0.3048780487804878,0.13043478260869565
925,30,policy 3,True,15,43,396,137,259,138,47,92,36,9,33.07377049180328,122,32.0,26.0,6.0,0.2318840579710145,0.2826086956521739,0.1276595744680851
926,30,policy 3,True,15,44,421,147,274,152,54,98,36,9,33.07377049180328,122,25.0,15.0,10.0,0.16447368421052633,0.15306122448979592,0.18518518518518517
927,30,policy 3,True,15,45,446,153,293,164,57,107,36,9,33.07377049180328,122,25.0,19.0,6.0,0.1524390243902439,0.17757009345794392,0.10526315789473684
928,30,policy 3,True,15,46,481,166,315,171,56,115,36,9,33.07377049180328,122,35.0,22.0,13.0,0.2046783625730994,0.19130434782608696,0.23214285714285715
929,30,policy 3,True,15,47,523,178,345,183,61,122,36,9,33.07377049180328,122,42.0,30.0,12.0,0.22950819672131148,0.2459016393442623,0.19672131147540983
930,30,policy 3,True,15,48,557,180,377,192,61,132,36,9,33.07377049180328,122,34.0,32.0,2.0,0.17708333333333334,0.24242424242424243,0.03278688524590164
931,30,policy 3,True,15,49,590,188,402,204,61,145,36,9,33.07377049180328,122,33.0,25.0,8.0,0.16176470588235295,0.1724137931034483,0.13114754098360656
932,30,policy 3,True,15,50,631,203,428,204,59,145,36,9,33.07377049180328,122,41.0,26.0,15.0,0.20098039215686275,0.1793103448275862,0.2542372881355932
933,30,policy 3,True,15,51,652,211,441,205,57,150,36,9,33.07377049180328,122,21.0,13.0,8.0,0.1024390243902439,0.08666666666666667,0.14035087719298245
934,30,policy 3,True,15,52,668,216,452,208,53,159,36,9,33.07377049180328,122,16.0,11.0,5.0,0.07692307692307693,0.06918238993710692,0.09433962264150944
935,30,policy 3,True,15,53,693,224,469,209,48,162,36,9,33.07377049180328,122,25.0,17.0,8.0,0.11961722488038277,0.10493827160493827,0.16666666666666666
936,30,policy 3,True,15,54,717,230,487,202,45,157,36,9,33.07377049180328,122,24.0,18.0,6.0,0.1188118811881188,0.11464968152866242,0.13333333333333333
937,30,policy 3,True,15,55,742,243,499,207,52,155,36,9,33.07377049180328,122,25.0,12.0,13.0,0.12077294685990338,0.07741935483870968,0.25
938,30,policy 3,True,15,56,758,246,512,209,52,158,36,9,33.07377049180328,122,16.0,13.0,3.0,0.07655502392344497,0.08227848101265822,0.057692307692307696
939,30,policy 3,True,15,57,775,250,525,201,48,153,36,9,33.07377049180328,122,17.0,13.0,4.0,0.0845771144278607,0.08496732026143791,0.08333333333333333
940,30,policy 3,True,15,58,793,254,539,201,52,153,36,9,33.07377049180328,122,18.0,14.0,4.0,0.08955223880597014,0.0915032679738562,0.07692307692307693
941,30,policy 3,True,15,59,801,256,545,201,49,152,36,9,33.07377049180328,122,8.0,6.0,2.0,0.03980099502487562,0.039473684210526314,0.04081632653061224
942,30,policy 3,True,15,60,804,259,545,201,49,152,36,9,33.07377049180328,122,3.0,0.0,3.0,0.014925373134328358,0.0,0.061224489795918366
943,30,policy 3,True,15,61,811,260,551,184,50,138,36,9,33.07377049180328,122,7.0,6.0,1.0,0.03804347826086957,0.043478260869565216,0.02
944,30,policy 3,True,15,62,811,260,551,178,50,128,36,9,33.07377049180328,122,0.0,0.0,0.0,0.0,0.0,0.0
945,30,policy 3,True,16,0,1,0,0,0,0,0,0,0,0.0,0,-810.0,0.0,0.0,-inf,,
946,30,policy 3,True,16,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,,
947,30,policy 3,True,16,2,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,,
948,30,policy 3,True,16,3,4,0,3,1,0,1,0,0,0.0,0,3.0,3.0,0.0,3.0,3.0,
949,30,policy 3,True,16,4,4,0,3,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
950,30,policy 3,True,16,5,5,0,4,1,0,1,0,0,0.0,0,1.0,1.0,0.0,1.0,1.0,
951,30,policy 3,True,16,6,5,0,4,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
952,30,policy 3,True,16,7,5,0,4,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
953,30,policy 3,True,16,8,7,1,5,4,1,3,18,1,19.311475409836067,61,2.0,1.0,1.0,0.5,0.3333333333333333,1.0
954,30,policy 3,True,16,9,8,1,6,4,1,3,18,1,19.311475409836067,61,1.0,1.0,0.0,0.25,0.3333333333333333,0.0
955,30,policy 3,True,16,10,12,3,8,5,2,3,18,1,19.311475409836067,61,4.0,2.0,2.0,0.8,0.6666666666666666,1.0
956,30,policy 3,True,16,11,12,3,8,5,2,3,18,1,19.311475409836067,61,0.0,0.0,0.0,0.0,0.0,0.0
957,30,policy 3,True,16,12,13,4,8,6,4,3,18,1,19.311475409836067,61,1.0,0.0,1.0,0.16666666666666666,0.0,0.25
958,30,policy 3,True,16,13,14,5,8,6,4,2,18,1,19.311475409836067,61,1.0,0.0,1.0,0.16666666666666666,0.0,0.25
959,30,policy 3,True,16,14,16,7,8,8,6,2,18,1,19.311475409836067,61,2.0,0.0,2.0,0.25,0.0,0.3333333333333333
960,30,policy 3,True,16,15,20,9,10,8,6,3,18,1,19.311475409836067,61,4.0,2.0,2.0,0.5,0.6666666666666666,0.3333333333333333
961,30,policy 3,True,16,16,23,10,12,10,5,5,18,1,19.311475409836067,61,3.0,2.0,1.0,0.3,0.4,0.2
962,30,policy 3,True,16,17,28,11,16,10,5,5,18,1,19.311475409836067,61,5.0,4.0,1.0,0.5,0.8,0.2
963,30,policy 3,True,16,18,28,11,16,8,4,4,18,1,19.311475409836067,61,0.0,0.0,0.0,0.0,0.0,0.0
964,30,policy 3,True,16,19,33,11,21,11,4,8,18,1,19.311475409836067,61,5.0,5.0,0.0,0.45454545454545453,0.625,0.0
965,30,policy 3,True,16,20,40,14,25,13,3,10,18,1,19.311475409836067,61,7.0,4.0,3.0,0.5384615384615384,0.4,1.0
966,30,policy 3,True,16,21,45,15,29,13,3,10,18,1,19.311475409836067,61,5.0,4.0,1.0,0.38461538461538464,0.4,0.3333333333333333
967,30,policy 3,True,16,22,49,17,31,13,3,10,18,1,19.311475409836067,61,4.0,2.0,2.0,0.3076923076923077,0.2,0.6666666666666666
968,30,policy 3,True,16,23,54,20,33,17,5,12,18,1,19.311475409836067,61,5.0,2.0,3.0,0.29411764705882354,0.16666666666666666,0.6
969,30,policy 3,True,16,24,61,23,37,24,6,18,18,1,19.311475409836067,61,7.0,4.0,3.0,0.2916666666666667,0.2222222222222222,0.5
970,30,policy 3,True,16,25,69,23,45,28,6,22,18,1,19.311475409836067,61,8.0,8.0,0.0,0.2857142857142857,0.36363636363636365,0.0
971,30,policy 3,True,16,26,72,25,46,32,7,25,18,1,19.311475409836067,61,3.0,1.0,2.0,0.09375,0.04,0.2857142857142857
972,30,policy 3,True,16,27,80,28,51,36,9,27,18,1,19.311475409836067,61,8.0,5.0,3.0,0.2222222222222222,0.18518518518518517,0.3333333333333333
973,30,policy 3,True,16,28,89,32,56,36,10,27,18,1,19.311475409836067,61,9.0,5.0,4.0,0.25,0.18518518518518517,0.4
974,30,policy 3,True,16,29,106,36,69,39,12,27,18,1,19.311475409836067,61,17.0,13.0,4.0,0.4358974358974359,0.48148148148148145,0.3333333333333333
975,30,policy 3,True,16,30,117,41,75,42,14,28,18,1,19.311475409836067,61,11.0,6.0,5.0,0.2619047619047619,0.21428571428571427,0.35714285714285715
976,30,policy 3,True,16,31,131,44,86,44,15,29,18,1,19.311475409836067,61,14.0,11.0,3.0,0.3181818181818182,0.3793103448275862,0.2
977,30,policy 3,True,16,32,146,46,99,52,18,34,18,1,19.311475409836067,61,15.0,13.0,2.0,0.28846153846153844,0.38235294117647056,0.1111111111111111
978,30,policy 3,True,16,33,156,49,106,52,18,34,18,1,19.311475409836067,61,10.0,7.0,3.0,0.19230769230769232,0.20588235294117646,0.16666666666666666
979,30,policy 3,True,16,34,176,61,114,60,21,39,18,1,19.311475409836067,61,20.0,8.0,12.0,0.3333333333333333,0.20512820512820512,0.5714285714285714
980,30,policy 3,True,16,35,191,66,124,63,23,41,18,1,19.311475409836067,61,15.0,10.0,5.0,0.23809523809523808,0.24390243902439024,0.21739130434782608
981,30,policy 3,True,16,36,248,82,165,70,23,48,36,1,19.311475409836067,122,57.0,41.0,16.0,0.8142857142857143,0.8541666666666666,0.6956521739130435
982,30,policy 3,True,16,37,274,90,183,76,22,54,36,1,18.795081967213115,122,26.0,18.0,8.0,0.34210526315789475,0.3333333333333333,0.36363636363636365
983,30,policy 3,True,16,38,301,97,203,92,26,66,36,1,18.795081967213115,122,27.0,20.0,7.0,0.29347826086956524,0.30303030303030304,0.2692307692307692
984,30,policy 3,True,16,39,334,103,230,110,26,85,36,1,18.795081967213115,122,33.0,27.0,6.0,0.3,0.3176470588235294,0.23076923076923078
985,30,policy 3,True,16,40,378,119,259,124,31,93,36,1,18.795081967213115,122,44.0,29.0,16.0,0.3548387096774194,0.3118279569892473,0.5161290322580645
986,30,policy 3,True,16,41,421,132,289,138,41,97,36,1,18.795081967213115,122,43.0,30.0,13.0,0.3115942028985507,0.30927835051546393,0.3170731707317073
987,30,policy 3,True,16,42,451,141,310,154,50,104,36,1,18.795081967213115,122,30.0,21.0,9.0,0.19480519480519481,0.20192307692307693,0.18
988,30,policy 3,True,16,43,480,153,327,172,55,118,36,1,18.795081967213115,122,29.0,17.0,12.0,0.1686046511627907,0.1440677966101695,0.21818181818181817
989,30,policy 3,True,16,44,507,158,349,182,58,125,36,1,18.795081967213115,122,27.0,22.0,5.0,0.14835164835164835,0.176,0.08620689655172414
990,30,policy 3,True,16,45,554,172,382,205,64,141,36,1,18.795081967213115,122,47.0,33.0,14.0,0.22926829268292684,0.23404255319148937,0.21875
991,30,policy 3,True,16,46,577,183,394,213,65,148,36,1,18.795081967213115,122,23.0,12.0,11.0,0.107981220657277,0.08108108108108109,0.16923076923076924
992,30,policy 3,True,16,47,604,186,418,233,66,167,36,1,18.795081967213115,122,27.0,24.0,3.0,0.11587982832618025,0.1437125748502994,0.045454545454545456
993,30,policy 3,True,16,48,633,194,440,238,66,173,36,1,18.795081967213115,122,29.0,22.0,8.0,0.12184873949579832,0.12716763005780346,0.12121212121212122
994,30,policy 3,True,16,49,666,201,466,235,62,173,36,1,18.795081967213115,122,33.0,26.0,7.0,0.14042553191489363,0.15028901734104047,0.11290322580645161
995,30,policy 3,True,16,50,695,211,485,250,66,184,36,1,18.795081967213115,122,29.0,19.0,10.0,0.116,0.10326086956521739,0.15151515151515152
996,30,policy 3,True,16,51,710,213,498,244,64,181,36,1,18.795081967213115,122,15.0,13.0,2.0,0.06147540983606557,0.0718232044198895,0.03125
997,30,policy 3,True,16,52,724,219,506,232,59,177,36,1,18.795081967213115,122,14.0,8.0,6.0,0.0603448275862069,0.04519774011299435,0.1016949152542373
998,30,policy 3,True,16,53,741,223,519,227,56,173,36,1,18.795081967213115,122,17.0,13.0,4.0,0.07488986784140969,0.07514450867052024,0.07142857142857142
999,30,policy 3,True,16,54,755,228,528,225,59,170,36,1,18.795081967213115,122,14.0,9.0,5.0,0.06222222222222222,0.052941176470588235,0.0847457627118644
1000,30,policy 3,True,16,55,769,234,536,220,58,162,36,1,18.795081967213115,122,14.0,8.0,6.0,0.06363636363636363,0.04938271604938271,0.10344827586206896
1001,30,policy 3,True,16,56,785,237,549,202,55,150,36,1,18.795081967213115,122,16.0,13.0,3.0,0.07920792079207921,0.08666666666666667,0.05454545454545454
1002,30,policy 3,True,16,57,796,241,556,191,55,136,36,1,18.795081967213115,122,11.0,7.0,4.0,0.05759162303664921,0.051470588235294115,0.07272727272727272
1003,30,policy 3,True,16,58,800,242,559,179,53,126,36,1,18.795081967213115,122,4.0,3.0,1.0,0.0223463687150838,0.023809523809523808,0.018867924528301886
1004,30,policy 3,True,16,59,808,246,563,156,44,112,36,1,18.795081967213115,122,8.0,4.0,4.0,0.05128205128205128,0.03571428571428571,0.09090909090909091
1005,30,policy 3,True,16,60,812,247,566,134,41,93,36,1,18.795081967213115,122,4.0,3.0,1.0,0.029850746268656716,0.03225806451612903,0.024390243902439025
1006,30,policy 3,True,16,61,814,247,568,123,37,86,36,1,18.795081967213115,122,2.0,2.0,0.0,0.016260162601626018,0.023255813953488372,0.0
1007,30,policy 3,True,16,62,817,249,569,109,34,75,36,1,18.795081967213115,122,3.0,1.0,2.0,0.027522935779816515,0.013333333333333334,0.058823529411764705
1008,30,policy 3,True,17,0,1,0,0,0,0,0,0,0,0.0,0,-816.0,0.0,0.0,-inf,,
1009,30,policy 3,True,17,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,,
1010,30,policy 3,True,17,2,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,,
1011,30,policy 3,True,17,3,3,0,2,1,0,1,0,0,0.0,0,2.0,2.0,0.0,2.0,2.0,
1012,30,policy 3,True,17,4,4,0,3,1,0,1,0,0,0.0,0,1.0,1.0,0.0,1.0,1.0,
1013,30,policy 3,True,17,5,5,0,4,1,0,1,0,0,0.0,0,1.0,1.0,0.0,1.0,1.0,
1014,30,policy 3,True,17,6,5,0,4,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
1015,30,policy 3,True,17,7,6,0,5,3,0,3,0,0,0.0,0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,
1016,30,policy 3,True,17,8,14,0,13,4,0,4,21,8,71.24590163934427,61,8.0,8.0,0.0,2.0,2.0,
1017,30,policy 3,True,17,9,18,0,17,5,0,5,21,8,71.24590163934427,61,4.0,4.0,0.0,0.8,0.8,
1018,30,policy 3,True,17,10,21,1,19,7,1,6,21,8,71.24590163934427,61,3.0,2.0,1.0,0.42857142857142855,0.3333333333333333,1.0
1019,30,policy 3,True,17,11,23,1,21,7,1,6,21,8,71.24590163934427,61,2.0,2.0,0.0,0.2857142857142857,0.3333333333333333,0.0
1020,30,policy 3,True,17,12,27,1,25,8,1,7,21,8,71.24590163934427,61,4.0,4.0,0.0,0.5,0.5714285714285714,0.0
1021,30,policy 3,True,17,13,36,1,34,15,1,14,21,8,71.24590163934427,61,9.0,9.0,0.0,0.6,0.6428571428571429,0.0
1022,30,policy 3,True,17,14,41,2,38,17,2,15,21,8,71.24590163934427,61,5.0,4.0,1.0,0.29411764705882354,0.26666666666666666,0.5
1023,30,policy 3,True,17,15,47,2,44,19,2,17,21,8,71.24590163934427,61,6.0,6.0,0.0,0.3157894736842105,0.35294117647058826,0.0
1024,30,policy 3,True,17,16,55,2,52,21,3,18,21,8,71.24590163934427,61,8.0,8.0,0.0,0.38095238095238093,0.4444444444444444,0.0
1025,30,policy 3,True,17,17,59,3,55,28,5,24,21,8,71.24590163934427,61,4.0,3.0,1.0,0.14285714285714285,0.125,0.2
1026,30,policy 3,True,17,18,71,5,65,32,5,27,21,8,71.24590163934427,61,12.0,10.0,2.0,0.375,0.37037037037037035,0.4
1027,30,policy 3,True,17,19,76,7,68,32,6,27,21,8,71.24590163934427,61,5.0,3.0,2.0,0.15625,0.1111111111111111,0.3333333333333333
1028,30,policy 3,True,17,20,86,8,77,32,6,26,21,8,71.24590163934427,61,10.0,9.0,1.0,0.3125,0.34615384615384615,0.16666666666666666
1029,30,policy 3,True,17,21,96,8,87,36,6,30,21,8,71.24590163934427,61,10.0,10.0,0.0,0.2777777777777778,0.3333333333333333,0.0
1030,30,policy 3,True,17,22,113,13,99,40,11,30,21,8,71.24590163934427,61,17.0,12.0,5.0,0.425,0.4,0.45454545454545453
1031,30,policy 3,True,17,23,121,14,106,45,11,34,21,8,71.24590163934427,61,8.0,7.0,1.0,0.17777777777777778,0.20588235294117646,0.09090909090909091
1032,30,policy 3,True,17,24,138,19,118,52,14,39,21,8,71.24590163934427,61,17.0,12.0,5.0,0.3269230769230769,0.3076923076923077,0.35714285714285715
1033,30,policy 3,True,17,25,159,23,135,57,13,46,21,8,71.24590163934427,61,21.0,17.0,4.0,0.3684210526315789,0.3695652173913043,0.3076923076923077
1034,30,policy 3,True,17,26,178,28,149,57,11,46,21,8,71.24590163934427,61,19.0,14.0,5.0,0.3333333333333333,0.30434782608695654,0.45454545454545453
1035,30,policy 3,True,17,27,203,35,167,66,12,54,21,8,71.24590163934427,61,25.0,18.0,7.0,0.3787878787878788,0.3333333333333333,0.5833333333333334
1036,30,policy 3,True,17,28,223,41,181,71,17,58,21,8,71.24590163934427,61,20.0,14.0,6.0,0.28169014084507044,0.2413793103448276,0.35294117647058826
1037,30,policy 3,True,17,29,245,50,194,83,20,63,21,8,71.24590163934427,61,22.0,13.0,9.0,0.26506024096385544,0.20634920634920634,0.45
1038,30,policy 3,True,17,30,270,54,215,90,21,70,21,8,71.24590163934427,61,25.0,21.0,4.0,0.2777777777777778,0.3,0.19047619047619047
1039,30,policy 3,True,17,31,313,67,245,113,29,84,21,8,71.24590163934427,61,43.0,30.0,13.0,0.3805309734513274,0.35714285714285715,0.4482758620689655
1040,30,policy 3,True,17,32,338,77,260,120,33,88,21,8,71.24590163934427,61,25.0,15.0,10.0,0.20833333333333334,0.17045454545454544,0.30303030303030304
1041,30,policy 3,True,17,33,376,89,286,130,42,89,21,8,71.24590163934427,61,38.0,26.0,12.0,0.2923076923076923,0.29213483146067415,0.2857142857142857
1042,30,policy 3,True,17,34,407,101,305,144,49,97,21,8,71.24590163934427,61,31.0,19.0,12.0,0.2152777777777778,0.1958762886597938,0.24489795918367346
1043,30,policy 3,True,17,35,435,116,318,162,57,105,21,8,71.24590163934427,61,28.0,13.0,15.0,0.1728395061728395,0.12380952380952381,0.2631578947368421
1044,30,policy 3,True,17,36,496,142,353,181,67,115,42,16,75.91803278688525,122,61.0,35.0,26.0,0.3370165745856354,0.30434782608695654,0.3880597014925373
1045,30,policy 3,True,17,37,529,150,378,189,66,124,42,16,75.91803278688525,122,33.0,25.0,8.0,0.1746031746031746,0.20161290322580644,0.12121212121212122
1046,30,policy 3,True,17,38,558,156,401,207,70,138,42,16,75.91803278688525,122,29.0,23.0,6.0,0.14009661835748793,0.16666666666666666,0.08571428571428572
1047,30,policy 3,True,17,39,583,160,422,223,77,147,42,16,75.91803278688525,122,25.0,21.0,4.0,0.11210762331838565,0.14285714285714285,0.05194805194805195
1048,30,policy 3,True,17,40,620,174,445,241,78,163,42,16,75.91803278688525,122,37.0,23.0,14.0,0.15352697095435686,0.1411042944785276,0.1794871794871795
1049,30,policy 3,True,17,41,646,184,461,245,78,169,42,16,75.91803278688525,122,26.0,16.0,10.0,0.10612244897959183,0.09467455621301775,0.1282051282051282
1050,30,policy 3,True,17,42,665,188,476,247,75,174,42,16,75.91803278688525,122,19.0,15.0,4.0,0.07692307692307693,0.08620689655172414,0.05333333333333334
1051,30,policy 3,True,17,43,690,195,494,244,75,172,42,16,75.91803278688525,122,25.0,18.0,7.0,0.10245901639344263,0.10465116279069768,0.09333333333333334
1052,30,policy 3,True,17,44,712,198,513,234,65,169,42,16,75.91803278688525,122,22.0,19.0,3.0,0.09401709401709402,0.11242603550295859,0.046153846153846156
1053,30,policy 3,True,17,45,729,199,529,227,58,171,42,16,75.91803278688525,122,17.0,16.0,1.0,0.07488986784140969,0.0935672514619883,0.017241379310344827
1054,30,policy 3,True,17,46,741,202,538,221,55,166,42,16,75.91803278688525,122,12.0,9.0,3.0,0.05429864253393665,0.05421686746987952,0.05454545454545454
1055,30,policy 3,True,17,47,752,205,546,216,54,164,42,16,75.91803278688525,122,11.0,8.0,3.0,0.05092592592592592,0.04878048780487805,0.05555555555555555
1056,30,policy 3,True,17,48,767,208,558,190,49,141,42,16,75.91803278688525,122,15.0,12.0,3.0,0.07894736842105263,0.0851063829787234,0.061224489795918366
1057,30,policy 3,True,17,49,773,211,561,182,46,136,42,16,75.91803278688525,122,6.0,3.0,3.0,0.03296703296703297,0.022058823529411766,0.06521739130434782
1058,30,policy 3,True,17,50,776,211,565,166,39,128,42,16,75.91803278688525,122,3.0,4.0,0.0,0.018072289156626505,0.03125,0.0
1059,30,policy 3,True,17,51,781,212,569,147,35,112,42,16,75.91803278688525,122,5.0,4.0,1.0,0.034013605442176874,0.03571428571428571,0.02857142857142857
1060,30,policy 3,True,17,52,785,213,572,134,33,101,42,16,75.91803278688525,122,4.0,3.0,1.0,0.029850746268656716,0.0297029702970297,0.030303030303030304
1061,30,policy 3,True,17,53,790,213,577,128,33,95,42,16,75.91803278688525,122,5.0,5.0,0.0,0.0390625,0.05263157894736842,0.0
1062,30,policy 3,True,17,54,791,214,577,106,27,80,42,16,75.91803278688525,122,1.0,0.0,1.0,0.009433962264150943,0.0,0.037037037037037035
1063,30,policy 3,True,17,55,792,215,577,100,27,73,42,16,75.91803278688525,122,1.0,0.0,1.0,0.01,0.0,0.037037037037037035
1064,30,policy 3,True,17,56,792,215,578,85,24,61,42,16,75.91803278688525,122,0.0,1.0,0.0,0.0,0.01639344262295082,0.0
1065,30,policy 3,True,17,57,795,216,580,74,22,52,42,16,75.91803278688525,122,3.0,2.0,1.0,0.04054054054054054,0.038461538461538464,0.045454545454545456
1066,30,policy 3,True,17,58,797,216,582,68,21,47,42,16,75.91803278688525,122,2.0,2.0,0.0,0.029411764705882353,0.0425531914893617,0.0
1067,30,policy 3,True,17,59,800,218,583,56,18,38,42,16,75.91803278688525,122,3.0,1.0,2.0,0.05357142857142857,0.02631578947368421,0.1111111111111111
1068,30,policy 3,True,17,60,801,218,584,47,18,31,42,16,75.91803278688525,122,1.0,1.0,0.0,0.02127659574468085,0.03225806451612903,0.0
1069,30,policy 3,True,17,61,803,220,584,40,18,22,42,16,75.91803278688525,122,2.0,0.0,2.0,0.05,0.0,0.1111111111111111
1070,30,policy 3,True,17,62,803,220,584,33,16,17,42,16,75.91803278688525,122,0.0,0.0,0.0,0.0,0.0,0.0
1071,30,policy 3,True,18,0,1,0,0,0,0,0,0,0,0.0,0,-802.0,0.0,0.0,-inf,,
1072,30,policy 3,True,18,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,,
1073,30,policy 3,True,18,2,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,,
1074,30,policy 3,True,18,3,3,0,2,1,0,1,0,0,0.0,0,2.0,2.0,0.0,2.0,2.0,
1075,30,policy 3,True,18,4,3,0,2,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
1076,30,policy 3,True,18,5,3,0,2,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
1077,30,policy 3,True,18,6,3,0,2,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
1078,30,policy 3,True,18,7,4,0,3,2,0,2,0,0,0.0,0,1.0,1.0,0.0,0.5,0.5,
1079,30,policy 3,True,18,8,7,0,6,2,0,2,16,0,19.392156862745093,61,3.0,3.0,0.0,1.5,1.5,
1080,30,policy 3,True,18,9,7,0,6,2,0,2,16,0,18.508196721311478,61,0.0,0.0,0.0,0.0,0.0,
1081,30,policy 3,True,18,10,12,0,11,4,0,4,16,0,18.508196721311478,61,5.0,5.0,0.0,1.25,1.25,
1082,30,policy 3,True,18,11,12,0,11,4,0,4,16,0,18.508196721311478,61,0.0,0.0,0.0,0.0,0.0,
1083,30,policy 3,True,18,12,14,0,13,6,0,6,16,0,18.508196721311478,61,2.0,2.0,0.0,0.3333333333333333,0.3333333333333333,
1084,30,policy 3,True,18,13,15,0,14,7,0,7,16,0,18.508196721311478,61,1.0,1.0,0.0,0.14285714285714285,0.14285714285714285,
1085,30,policy 3,True,18,14,16,0,15,7,0,7,16,0,18.508196721311478,61,1.0,1.0,0.0,0.14285714285714285,0.14285714285714285,
1086,30,policy 3,True,18,15,18,1,16,8,1,7,16,0,18.508196721311478,61,2.0,1.0,1.0,0.25,0.14285714285714285,1.0
1087,30,policy 3,True,18,16,21,3,17,8,2,7,16,0,18.508196721311478,61,3.0,1.0,2.0,0.375,0.14285714285714285,1.0
1088,30,policy 3,True,18,17,25,3,21,8,2,6,16,0,18.508196721311478,61,4.0,4.0,0.0,0.5,0.6666666666666666,0.0
1089,30,policy 3,True,18,18,27,4,22,9,2,7,16,0,18.508196721311478,61,2.0,1.0,1.0,0.2222222222222222,0.14285714285714285,0.5
1090,30,policy 3,True,18,19,29,4,24,9,4,5,16,0,18.508196721311478,61,2.0,2.0,0.0,0.2222222222222222,0.4,0.0
